 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
 0.000000, 0.000000, 0.000030, 0.000774, 0.000010
